,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
0,0.0,0.006234068570710544,0.006234068570710544,8.195104616272834,8.175891209517696,0.006072432512437507,0.006394024594245896,0.0060760600052539105,0.006393484958651869
1,1.0,0.006733267958114666,0.006824085534419783,0.0001111937688953665,0.0001107778664419619,0.006524154282261096,0.006954932181104345,0.006607386992242074,0.007045939632946734
2,10.0,0.015170473468516753,0.019127593424601533,0.00021106816854113227,0.0002514818106670493,0.01476538745100441,0.015591489084740087,0.01863932405906879,0.01963121884642969
3,11.0,0.01763962345457598,0.022706693478327745,0.00027565886412209606,0.000353280967191603,0.01710718376901383,0.01819554905345792,0.02202349000576095,0.023408237233860874
4,12.0,0.01882248910760918,0.024036835434292962,0.0003030419809517979,0.0003660966435780487,0.018235187292231687,0.01942491161100486,0.02332886520952106,0.024763028840214876
5,13.0,0.019898955216670927,0.025259494805727173,0.0003378237245879252,0.0004259283972978291,0.01923644707177511,0.02055322109423376,0.024444634894988278,0.02610824497976751
6,14.0,0.021199015306013272,0.0273983680456338,0.00041513111398830594,0.0004979975172037168,0.020402571372431875,0.02202501471566147,0.026462681987968587,0.028421722204906963
7,15.0,0.022269792043340998,0.028918071366606388,0.0003424639880385976,0.0004523545489847007,0.02160155677075268,0.022943302048377294,0.028053592521144668,0.0298266269632971
8,16.0,0.022120313973984777,0.028455823034694735,0.00032821452973186315,0.0004121877347371312,0.02149270519358688,0.02277844852565569,0.027658669472474747,0.029276583949137187
9,17.0,0.024746741072556453,0.03153059038748706,0.00043970605051160813,0.0005193015112995178,0.02390683237254041,0.02561344309964045,0.03053664576591847,0.03254983151971348
10,18.0,0.02500050506720664,0.031497050709245536,0.00039943558308307473,0.00047794455246518417,0.024229378702399457,0.02581438393880836,0.03057885684634658,0.0324383313161916
11,19.0,0.027244996127258274,0.035388084727416995,0.0004631281280269878,0.0005830680720323482,0.026346706228507717,0.02815542976189906,0.03425775689522628,0.03655518191870954
12,2.0,0.0072738954637004555,0.0076061781046296035,0.0001065281764069578,0.00011117045512692825,0.007063399456718351,0.0074802857407680395,0.007388231998591835,0.007824844358284998
13,20.0,0.02966114561291647,0.037677616741003395,0.000734819490173341,0.0008772479611381316,0.028338843086927395,0.03119608659821317,0.03612221496182089,0.039579261043496954
14,21.0,0.030549130047078772,0.03903671555199808,0.0005707718549515774,0.0007074533354756308,0.029492646467348706,0.031705605389766946,0.03766169605199805,0.04044442753920544
15,22.0,0.03254123431757845,0.04120400783652415,0.0006476491940692746,0.0007856631369065614,0.031299898849356834,0.03381747213754568,0.03972133100565914,0.042826869603883044
16,23.0,0.03162074948605493,0.03978778585734712,0.0005239663795894145,0.0006228562248843983,0.03063141100783021,0.032687085795575235,0.038610364544081656,0.04103306117147943
17,24.0,0.0340082297426446,0.04271091563223667,0.000690909984460885,0.0008721305527901296,0.03268572271848918,0.03539788662776243,0.04112495860991716,0.04451032671347961
18,25.0,0.035187085835252346,0.045051841209604974,0.0005082444570532411,0.0006471642125867456,0.034192281749841305,0.03617796485531711,0.0438089294964248,0.04632897523839673
19,26.0,0.03556650168547232,0.04399170622853543,0.000525087073128556,0.0007149387497373753,0.03453718141643444,0.03660731330256211,0.04260989392332014,0.04542545096916766
20,27.0,0.03677915565953282,0.04500505738040071,0.0005825168753116355,0.0006598420957481685,0.035663739078732264,0.037942860173851956,0.04373225884360797,0.04633986093769346
21,28.0,0.03689138454000015,0.045983208336711046,0.0005932154822564915,0.0007410853985021965,0.035731181147930335,0.03804803455856767,0.044542162407588126,0.04746183444560116
22,29.0,0.039778311760853446,0.048302893972984026,0.0006626326336710144,0.0007480136823008858,0.03849425448755505,0.04107783921961029,0.046891893272103746,0.04978744847042039
23,3.0,0.00781290241587698,0.008566405912243887,0.00012672691817472738,0.00014080779617033778,0.007566473009970853,0.008065261503555797,0.008295028527083593,0.008841287247209426
24,30.0,0.03964245570341396,0.048063469927216086,0.000603197611224593,0.0007138644065006431,0.038483842906384486,0.0408532718623873,0.04670782812267309,0.04950632598386841
25,31.0,0.045736696931341074,0.05607271706651726,0.0007352604675412682,0.0008952993737828161,0.04431804507840404,0.047210132188690516,0.05434127562519889,0.05789616800337997
26,32.0,0.04648923523470684,0.054489463268122935,0.0009908784691869976,0.0010247471799033829,0.04465490597996671,0.04854887395881585,0.05255350047026839,0.05657094801625417
27,33.0,0.04380260027460889,0.05238736430276846,0.0009925934759636543,0.0011139229562457684,0.04195670541461637,0.04582400833056051,0.05025430051931925,0.054645373341022284
28,34.0,0.04282134932438581,0.05075726589357885,0.0006748358063022749,0.0007613864059274281,0.0415408213084183,0.04419405798601423,0.04928243235119161,0.05228720396303582
29,35.0,0.047886313030671875,0.05597674638822547,0.0007156303663279798,0.0008007708088516429,0.04651295492909353,0.04928971795255887,0.054420401848244246,0.057544451312768384
30,36.0,0.04704242071453786,0.053408303314237,0.0010030789672397886,0.0010851907534043343,0.04512378893609166,0.049060627700875985,0.05140816076117829,0.055666437012268775
31,37.0,0.049273401925656116,0.055423609422777034,0.0007978522525773656,0.0008317992156690057,0.047730157636528305,0.05084717104154753,0.05383579014005256,0.057064763253101905
32,38.0,0.052370737399843284,0.05853555977322025,0.0009696227593354706,0.0009948661134919774,0.05050602972746631,0.05434287417323998,0.05659809970248029,0.06052709137121213
33,39.0,0.05330094733258976,0.05908444930413078,0.0009065227070798866,0.0009626397494834938,0.05156863040047806,0.05514247634099899,0.05719738456397527,0.060988086670789636
34,4.0,0.008988813925976918,0.010283539958491007,0.0001376382796585239,0.00015487309246205505,0.00872452769594651,0.009261089832781486,0.009985465803338279,0.010585266133743205
35,40.0,0.05374788092582104,0.0595931980290695,0.0009681385026512124,0.0010912542658492188,0.051885956102345976,0.055704685365436955,0.057509425368407835,0.06179464817137909
36,41.0,0.055883537098232725,0.060518461815196316,0.0012586441980260458,0.0013138074817975805,0.05353519516360632,0.058466220103732806,0.0580905774934655,0.06319519162838984
37,42.0,0.05813959166474955,0.0612790896621548,0.0009292005542343654,0.0009529917083360833,0.056313851771173304,0.05993897891085555,0.05945631127224044,0.06316391440482286
38,43.0,0.05698453862212741,0.06070629653348076,0.0010142426680536901,0.001073252072232895,0.05504173364062477,0.0590195016113517,0.0586137063937349,0.06283490810683208
39,44.0,0.05852226273047768,0.06026837018423358,0.0008890154840960156,0.0009117665373290221,0.05683268409403928,0.06025434460557838,0.05850062514862834,0.062065894387148844
