,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
37,42.0,0.3001650425554889,0.1886174424928437,0.004014319071721594,0.002431789006887126,0.29230621271024626,0.30808784098630904,0.1838962402222978,0.19350651270783997
38,43.0,0.3201735330071685,0.19738004266341083,0.004053971278165328,0.0023918174087083407,0.31224707351956565,0.3281753907126569,0.19272807851704174,0.20206995662243207
39,44.0,0.3378147219657092,0.20281341293176805,0.005104293263520204,0.0031597351184963164,0.3278616371033276,0.3481656312296595,0.19674513769545843,0.2092847787697037
40,45.0,0.32117006750159177,0.19946332957451154,0.003942581242741923,0.0024549771167557233,0.31350905892230374,0.3288667524196901,0.19472203769211305,0.20431668548212573
41,46.0,0.3266309497013408,0.19726936954609267,0.004133481153784733,0.0024971164005323054,0.3184481363471416,0.334572784962609,0.19240267140440334,0.20217255540303664
42,47.0,0.3239420661933739,0.19338606801023522,0.004397383466705554,0.002523705428046027,0.31529424622386626,0.3326358021380255,0.18848967827885932,0.1983868670054161
43,48.0,0.31624748830043947,0.19002491445659653,0.004432381754325925,0.0027122355533878953,0.30769226443838066,0.3250808270801732,0.18476880101830934,0.19537195508511468
44,49.0,0.32433017309006423,0.18167001177486403,0.0047237234328712276,0.00238959956085086,0.3151108110098789,0.33356318212949626,0.17702418516293122,0.18634008065591753
45,5.0,0.2859501024606177,0.2832652882036591,0.0038189579035426587,0.0038077463470696927,0.2785668435584168,0.29346295379667225,0.275776396220171,0.29069704598585283
46,50.0,0.3261009699163553,0.19114534345636047,0.004412882904960681,0.002510455526665087,0.31740804317582705,0.33479101144397905,0.18625337403868247,0.1960669518911828
47,51.0,0.3202024808341442,0.18926902403921023,0.004268021858015954,0.0025249775140016276,0.3120297362578343,0.32862897498041665,0.18431907860890556,0.1942418320167621
48,52.0,0.32921201690481966,0.19391354383999304,0.004554221959842426,0.0025972758096042894,0.32034136620348763,0.33819311237498595,0.18896469518389145,0.19900721458021572
