,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
0,0.0,0.14124678675774865,0.14124678675774865,0.0019299884779477967,0.0019119331200666838,0.13748427903118057,0.14496875363152897,0.13750520412823192,0.14499337391688275
1,1.0,0.14494005043727126,0.14488498096727176,0.001884492117010278,0.001873585500169507,0.14132781542611714,0.14862699884264993,0.14128156996764832,0.14864559742634226
2,10.0,0.14574356885958134,0.14028777104122578,0.0018550233350964845,0.0017631586004937414,0.1421265953600674,0.14932356260124963,0.13690738281174095,0.14370826243897364
3,11.0,0.14504799546271413,0.138623109253797,0.001877852130827048,0.0017996866007906913,0.14142890943553935,0.14873396959803412,0.13508479704761914,0.14218836797056897
4,12.0,0.13884803525362086,0.13147900433877718,0.0018810411091862572,0.0017708286809906347,0.13516032868544378,0.14253002237244816,0.12804815462279068,0.13499427182660675
5,13.0,0.14489089810433306,0.13591738276598148,0.00213039803379307,0.0020119923462847042,0.14079086778687183,0.14915878679251834,0.13203234048036955,0.13993127592469976
6,14.0,0.14064311162305068,0.13057303740787277,0.0016780193727977844,0.0015369127887283217,0.13734744026444026,0.14393507288992297,0.12756284006602178,0.13362171271606646
7,15.0,0.14384051445509033,0.132102058498599,0.0018121312070453334,0.001667743148148255,0.14030653822899988,0.14740609279852432,0.12882195190372608,0.1353948109773107
8,16.0,0.14415753568970033,0.1310029571832741,0.0020214797948866613,0.0018521494884886915,0.14021542957134742,0.14814023402334317,0.1273345971297379,0.13465191139547783
9,17.0,0.15265459295328837,0.13672598909627348,0.0020367204875699806,0.001853526603143521,0.14866689426439225,0.15667741376294445,0.13313760968633573,0.14037339477192706
10,18.0,0.15941849829652677,0.1410169876780596,0.0022625441496615553,0.002045237465516588,0.1551000577574466,0.16394375335972608,0.13703351203199182,0.14498460052647683
11,19.0,0.1417691989856937,0.12402755879082257,0.0018877687304485109,0.0016717121877221819,0.13812941623277528,0.14551934236216676,0.12072361531464607,0.12729855093546633
12,2.0,0.1450890453803216,0.14486790994239804,0.0021214697575504763,0.0021484378342498008,0.14094099708170096,0.1492460712523803,0.1406629800064537,0.14920704465540452
13,20.0,0.15254619165607394,0.1314059026243911,0.002000875523136253,0.0017579609605276208,0.1486633914438022,0.15651322432895565,0.12796936071376197,0.1348508764250939
14,21.0,0.14415915457999876,0.1227673766666332,0.0018996630145035286,0.0016841944306075045,0.1404965197182596,0.14786481550463487,0.11944714204311215,0.12615656773453376
15,22.0,0.15012742993267503,0.12563853581168552,0.0020641042766278883,0.001743494376660359,0.1460891660044296,0.1541853410456467,0.12226603658141076,0.1291628596333158
16,23.0,0.13748714506147652,0.11365208359732018,0.0016993762966669751,0.0014148154968056737,0.13420611156206422,0.14088830918958312,0.11090895578834412,0.1164496770776777
17,24.0,0.14157085784749004,0.11504722914334149,0.001798412601559747,0.0014452529690871774,0.1380702963872524,0.14505682320653854,0.11221692721096625,0.1178622154244383
18,25.0,0.14569228219339475,0.1167239671472166,0.0019801478917569415,0.0015833678148429971,0.1419266550387302,0.14964055859077455,0.11365664429023829,0.11981434241437386
19,26.0,0.14610688284986492,0.11526908658999006,0.0019523096490891576,0.0015743203314117972,0.14222024222862875,0.14982970238430313,0.11225582215535167,0.11835045740699843
