,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
0,0.0,0.06819964031495963,0.04102143856595117,0.0011829263557000082,0.0009344171275258182,0.06592446630613022,0.0705875663179407,0.03934274713494354,0.04300782230447302
1,1.0,0.06513973477937854,0.03910297034561892,0.0013597275084505245,0.0007692267594075655,0.06259178150726002,0.0679040565005295,0.03762483398648204,0.0406549452763549
2,10.0,0.06823680082678335,0.03822971118933453,0.0012643304123649843,0.0007371517458713236,0.06576369676868632,0.07070368361968728,0.036840944390232826,0.03973734780903591
3,11.0,0.06970671046877346,0.03908035540601925,0.001191492107674172,0.0005507052721594115,0.06741702888005685,0.07209898025426506,0.038019129234975385,0.04016607672776261
4,12.0,0.06473132288881046,0.03756115681148823,0.0010654868790396209,0.0005952265134459651,0.06266848472904717,0.06680646774253109,0.0364019414333554,0.03873071610576705
5,13.0,0.06644793162111039,0.03940170989353309,0.0011625720603886608,0.000715291267146942,0.06421864895351283,0.06878584632696622,0.038046310322016524,0.04082745193275439
6,14.0,0.06659625182183258,0.039909896449747115,0.0009905088123032192,0.0006254504517178953,0.06464817220345885,0.06853126604608491,0.03870281209131551,0.041157350023995176
7,15.0,0.06566375166571618,0.03808447860847796,0.0011281297334752155,0.0006508617224615656,0.06349446238610626,0.06790108371832441,0.03682102058699978,0.03938356320448044
8,16.0,0.062463527100925974,0.03720468508804059,0.0009974337467354617,0.0006072361570210115,0.060542029522287606,0.06442453561255729,0.03603701526157376,0.03839387720802702
9,17.0,0.07040155598136102,0.042687526060115506,0.0014021010076650132,0.0008137415606071339,0.06774183300898176,0.07322081014649034,0.041107383362751694,0.04428988290936243
10,18.0,0.06538190216639664,0.03697922029007021,0.0009819664135053512,0.0005806443447568955,0.0634768133569442,0.06732177587904499,0.03588625082323098,0.03817867430548238
11,19.0,0.066367096665258,0.03945066219699247,0.0010671568108563622,0.0006229220339745545,0.06429239309559154,0.06846991006381362,0.038238037594298495,0.04069159491116421
12,2.0,0.06388601539005817,0.03676081255376021,0.0010771150875813003,0.0006156444607257512,0.061764007257575936,0.0659990480360022,0.035574505251759626,0.0379815945284971
13,20.0,0.06554836222352947,0.040845065482653285,0.0009548354474715899,0.0009232923085296162,0.06364550301034443,0.06740570231861515,0.039133880227189465,0.04275754926624212
14,21.0,0.07154066303498649,0.04179224682893661,0.0022100466064141,0.001145156116207314,0.06739706756294019,0.07609197207269894,0.03963681391317554,0.04413365219482993
15,22.0,0.07141341719181936,0.03968053028891666,0.001343142044303408,0.0006291064046789937,0.06876584445032341,0.07409976263600697,0.038480952021135696,0.040917384871745024
16,23.0,0.0654053355438522,0.03712870983005665,0.0010922986751242976,0.0005833984638508287,0.0632701895533492,0.06757510161165213,0.035985892453752305,0.03829504178808804
17,24.0,0.0651547236857129,0.03790514692127137,0.0011987812533528696,0.0006642277079329762,0.06281018063277533,0.06755094520600785,0.036625621111276464,0.03921084050042543
18,25.0,0.0646600179347808,0.037129919952669274,0.0011092212013097485,0.0005453010066825955,0.0625108616057413,0.06682000155534935,0.0360718451185233,0.038214152741588084
19,26.0,0.06942183523325075,0.03876500185416973,0.001780430231969725,0.0008463560098318676,0.06599751105178486,0.0729255347825184,0.037170324403359496,0.04048364972228982
20,27.0,0.06836497125258374,0.039226239091283206,0.0012051639172129592,0.0007495024577203624,0.06605902697680968,0.07076310380301493,0.03781834518742984,0.04077373877529447
21,28.0,0.06646649334217596,0.04047470922137858,0.0011965480048414742,0.0007451682451442037,0.06415947848820411,0.06885591773882999,0.039057659913546205,0.0419842571384742
22,29.0,0.07302658410918803,0.04209063518179818,0.0016623751626533782,0.0008159899965340312,0.06984690580839034,0.07640289923278429,0.0405223646737546,0.043716558909354074
23,3.0,0.06559580003137519,0.03860409256871017,0.001135090619271073,0.0005786995154782354,0.06335784620589413,0.06784509524772012,0.03747297821211716,0.03975105302986511
24,30.0,0.07034407409006248,0.04217860149314913,0.003051350880648353,0.0019280779704600609,0.06498908987748284,0.076750205139937,0.039033303931574254,0.0464834989969489
