,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
26,32.0,0.1618282530136199,0.09473995537655173,0.0021027924746421494,0.0013230102681799454,0.15768373992641693,0.16595639001250528,0.09216258201208978,0.09732604142750673
27,33.0,0.1659562664462133,0.09491496891818471,0.0025805517640264506,0.0013267422678965627,0.16092054727307575,0.17107151613642654,0.092380196581138,0.09754605617518854
28,34.0,0.15345656712914316,0.09153299126581739,0.001878479832615462,0.0011030308364399118,0.14967318791961443,0.15710962031188563,0.08941546227114729,0.0937103939376851
29,35.0,0.15511792825032408,0.09379405802818443,0.001957300017058969,0.0011736997437198646,0.15133552255306382,0.15904925162991798,0.09154557608245416,0.09613867798069717
30,36.0,0.15665603528998073,0.09302191429407856,0.0021044930567175996,0.0011352770516610358,0.15265005622581174,0.16088164340828973,0.09080833391208179,0.09529523063609774
31,37.0,0.15426340673662503,0.09225869899356438,0.001982403959245172,0.001113903775128269,0.150404889372795,0.1581353814008262,0.09010284994487021,0.09445859594805961
32,38.0,0.16087222624632638,0.09579656825511129,0.0028918311190080895,0.0015249860667493874,0.15538631418548776,0.1666167466807927,0.09287969267876761,0.09885386494318034
33,39.0,0.16704275606597505,0.1006426232301642,0.0025282582392444986,0.001439686170760155,0.16203634240079584,0.17205008876875905,0.09787009648176968,0.10354973647677837
34,4.0,0.16584109076740058,0.09485806221483407,0.0023172949315919565,0.0012025978548161178,0.16128983694355334,0.17054847644265417,0.09251405018475292,0.09720816016943087
35,40.0,0.15306443044434245,0.09316846090553706,0.0021353072183586883,0.0013518758044892784,0.1488888236257631,0.15723056942872554,0.09057154277305114,0.0958741337506514
36,41.0,0.15946422582453315,0.09645641268117743,0.0027968394982194416,0.001476544219039455,0.15411810963870332,0.16504459703904115,0.0936899651119828,0.09943731083403987
37,42.0,0.1513044351697201,0.09263542113659887,0.0022714103709856547,0.0013107137262761592,0.14691923396060927,0.15576797010667964,0.09012999135672568,0.09529015780608055
38,43.0,0.1607285806837021,0.10017503326609434,0.002091775477079436,0.001234768538324787,0.15656142949644478,0.16478129204544817,0.09780567910162705,0.10259063614300465
39,44.0,0.1539123316614166,0.09723167170820518,0.001913382829168702,0.001209526258826461,0.15017844529016408,0.15766400764524627,0.09486702404487181,0.09960126841127165
40,45.0,0.15743472396493896,0.09936441779552883,0.0023708144555253108,0.0013857915496458652,0.15275728910961675,0.16204959964969237,0.09664176845344447,0.10207238931320813
41,46.0,0.16544120670131415,0.10514440110428735,0.0023986217381584147,0.0014423215253135302,0.1607465610287503,0.1701995930425899,0.1023488470170982,0.10798555814528533
42,47.0,0.15029452924033118,0.09920570834368918,0.0017878597316651615,0.0012880400033337847,0.14676320134821055,0.1537963560110753,0.09669696489673102,0.10176095655499377
43,48.0,0.1527899786485937,0.10150568960833743,0.002006935838767578,0.001394785670498541,0.14880426272078645,0.15668680671645918,0.09881565363963354,0.1042335798791407
44,49.0,0.14838440113126708,0.09940104300255607,0.0018557485046151107,0.001200638967388241,0.1447742007342024,0.15203003884055918,0.09708975710136969,0.1017927362146527
45,5.0,0.1609437927121249,0.09557776687766267,0.002120690204426314,0.0013327558980829968,0.15679477947625414,0.16517900529690133,0.09306478276799389,0.09827944598238164
46,50.0,0.1547803404297889,0.10304424384613238,0.002058035880850323,0.0013885568610416863,0.1508055205394159,0.1588552380527677,0.10033819625979187,0.10580597569623541
47,51.0,0.15105423420399952,0.1020328230667897,0.0019103335221617751,0.0012812535130720538,0.14723404110476912,0.15477481725314796,0.09952114656821641,0.10453215166978512
48,52.0,0.15367420750376928,0.1050029167079846,0.0020705082047614556,0.0014193402311596002,0.149696178216994,0.15775002032152696,0.10224773652036684,0.10783097528362
49,53.0,0.14717229860297423,0.10333981950126879,0.0018209052679817365,0.0013060574923145659,0.143591236961437,0.15072038636199334,0.10078451018413899,0.10586404780637285
50,54.0,0.14766628727678519,0.10325461654093189,0.001813301964530984,0.0012595898075118057,0.1441799037524284,0.1512566997829,0.10079930122736527,0.1057498984851298
51,55.0,0.16345250796775607,0.11464602808742132,0.0027971210888234487,0.0020063513243847786,0.15815484293053372,0.16909092495290076,0.11083704692044555,0.11882612298689212
52,56.0,0.15299106412327426,0.10881077973896079,0.0019738063159098823,0.0013826069883831572,0.14916051455297658,0.15691730772413823,0.1061241206932367,0.11153265453351877
53,57.0,0.14835755775359902,0.10812587576299904,0.002010701554143603,0.0014818775133689588,0.14440687034332136,0.1523072333860873,0.10526494580676472,0.11102264532948401
54,58.0,0.14710959077155128,0.10764169064282675,0.0018122717668779748,0.0013458443792300498,0.14354989394635181,0.15062793672561012,0.10502857535717809,0.1103366042838722
55,59.0,0.14415194206114512,0.10763477583802207,0.001924713411550108,0.0014950278755824402,0.14041487005746917,0.1479337320812545,0.10469497653500837,0.1105874754158027
56,6.0,0.15801522323815181,0.09327988928488642,0.0020146359827175405,0.0011917431424074165,0.15408101403098862,0.16205955686250095,0.09090730186242428,0.09568073267653349
57,60.0,0.14831334712605942,0.1116872959230994,0.0020550232020148575,0.0015573219647566667,0.14432873659152748,0.15236602607330088,0.1086210002971608,0.11470565393852224
58,61.0,0.14846177028840807,0.11318168165635123,0.0019173398405224614,0.0014781991153977178,0.144657967523529,0.15222732913635548,0.11032724213704165,0.11611192437666477
59,62.0,0.1499573169888835,0.11636815153686501,0.0018477230436693551,0.0014642598165016867,0.1463794722307317,0.153590480037876,0.11358681296688274,0.11929751759939618
